年度,ID,所属
2019,00264903,愛媛県立医療技術
2019,90778656,九州
2019,80746967,鳥取
2019,60615285,京都
2019,30796917,山梨
2019,10401762,新潟
2019,30347372,筑波
2019,50634945,川崎医療福祉
2019,80612671,四日市看護医療
2019,80412344,人間環境
2019,50269651,椙山女学園
2019,80531912,金城
2019,40336409,北海道科学
2019,20624365,県立広島
2019,10733454,兵庫県立
2019,60285327,大阪府立
2019,50730090,岐阜保健
2019,70413193,敦賀市立看護
2019,90451723,群馬県立県民健康科学
2019,00315574,宮城
2019,80581967,札幌市立
2019,80315209,九州
2019,00342296,愛媛
2019,70353034,鳥取
2019,50635498,大阪
2019,70570521,新潟
2019,90609637,群馬
2019,00441345,西九州
2019,00442012,聖カタリナ
2019,70735886,兵庫
2019,60737469,摂南
2019,50757440,関西医科
2019,60584191,関西医科
2019,10823297,佛教
2019,20633598,聖泉
2019,40351150,愛知医科
2019,60236982,聖隷クリストファー
2019,30328330,東京慈恵会医科
2019,70306588,聖路加国際
2019,10448623,大東文化
2019,20364119,県立広島
2019,00347395,名古屋市立
2019,40279906,山梨県立
2019,80283555,千葉県立保健医療
2019,80272269,群馬県立県民健康科学
2019,00381327,札幌市立
2019,20260268,九州
2019,50444758,愛媛
2019,40437447,京都橘
2019,20422876,三重
2019,80837500,名古屋
2019,60305498,信州
2019,90700021,山形
2019,70826578,西九州
2019,80465765,福岡
2019,20238918,久留米
2019,50552113,四国
2019,50633351,京都橘
2019,90614579,聖泉
2019,40294558,関東学院
2019,90282459,東邦
2019,20233067,東京医科
2019,40738019,帝京
2019,20730360,東京情報
2019,50461736,国際医療福祉
2019,30249700,宮崎県立看護
2019,30217591,福岡県立
2019,40508587,高知県立
2019,40290366,大阪府立
2019,10435331,滋賀県立
2019,30438171,石川県立看護
2019,20643795,清泉女学院
2019,70258903,埼玉県立
2019,80806787,鹿児島
2019,50515830,浜松医科
2019,70515725,富山県立
2019,00292566,千葉
2019,80319996,秋田
2019,20458409,関西福祉科学
2019,30458393,日本赤十字豊田看護
2019,50554698,東京医科
2019,10805443,順天堂
2019,80265769,杏林
2019,50586518,帝京平成
2019,50759793,高知県立
2019,00453522,県立広島
2019,60552750,大阪市立
2019,90249342,名古屋市立
2019,90710335,岐阜県立看護
2019,00438178,長野県看護
2019,50738408,石川県立看護
2019,30336846,首都大学東京
2019,80315762,茨城県立医療
2019,70154531,宮城
2019,50274600,佐賀
2019,70709592,九州
2019,70324316,滋賀医科
2019,20509830,名古屋
2019,20332942,筑波
2019,00437443,兵庫医療
2019,60458015,四天王寺
2019,10177975,京都光華女子
2019,30539549,東京医療学院
2019,70737155,東京医療保健
2019,40583935,慶應義塾
2019,70422889,北里
2019,70258987,医療創生
2019,90352335,宮崎県立看護
2019,80827634,高知県立
2019,20309652,岡山県立
2019,70273505,岐阜県立看護
2019,50135092,石川県立看護
2019,00269515,首都大学東京
2019,30708516,埼玉県立
2019,90830901,愛媛
2019,10294662,山口
2019,40423248,京都
2019,30806914,三重
2019,80346478,名古屋
2019,80377449,福井
2019,60261799,筑波
2019,80554758,福岡
2019,20324783,兵庫医療
2019,60835776,甲南女子
2019,30572044,関西医科
2019,80387505,聖隷クリストファー
2019,20385470,東京医療保健
2019,80589052,神奈川工科
2019,80266626,武蔵野
2019,50621728,順天堂
2019,90584326,高知県立
2019,00347626,県立広島
2019,10360017,新潟県立看護
2019,30728051,千葉県立保健医療
2019,10335903,愛媛
2019,00637192,広島
2019,20285448,東京医科歯科
2019,60736974,筑波
2019,50250808,東北
2019,20353170,福岡
2019,10613804,奈良学園
2019,70508803,園田学園女子
2019,00259384,京都橘
2019,10310913,東京純心
2019,40269246,順天堂
2019,80582999,亀田医療
2019,50574183,和洋女子
2019,70294238,高知県立
2019,70270056,愛媛県立医療技術
2019,20217574,愛媛県立医療技術
2019,90381920,神戸市看護
2019,30281273,大阪府立
2019,40313671,石川県立看護
2019,50512498,群馬県立県民健康科学
2019,10594864,鹿児島
2019,20274201,徳島
2019,60214425,信州
2019,60401808,富山
2019,10291577,千葉
2019,60272051,秋田
2019,80726498,防衛医科大学校(医学教育部医学科進学課程及び専門課程、動物実験施設、共同利用研究施設、病院並びに防衛
2019,00239526,福岡看護
2019,70433381,川崎医療福祉
2019,30290357,千里金蘭
2019,10438252,四條畷学園
2019,40734108,中京学院
2019,40256376,東京慈恵会医科
2019,80551639,東海
2019,90316620,大東文化
2019,20425432,上智
2019,50609633,群馬医療福祉
2019,50803954,京都府立医科
2019,60228939,神奈川県立保健福祉
2019,20432312,札幌医科
2019,50452842,長崎
2019,80636788,東京
2019,40807038,福岡看護
2019,80262559,甲南女子
2019,50259298,聖隷クリストファー
2019,00320862,東京女子医科
2019,20525183,大東文化
2019,90781477,聖路加国際
2019,50624045,秀明
2019,20782618,国際医療福祉
2019,10551129,郡山女子
2019,00737637,高知県立
2019,10336604,石川県立看護
2019,40465232,札幌市立
2019,50285011,札幌医科
2019,50538436,京都
2019,30405063,名古屋
2019,10292616,東京
2019,80816520,筑波
2019,50781613,白鳳短期
2019,30635090,天理医療
2019,90609661,千里金蘭
2019,70544550,同志社女子
2019,90362342,鈴鹿医療科学
2019,20808703,人間環境
2019,40550497,横浜創英
2019,40345905,関東学院
2019,10328180,聖路加国際
2019,70613272,順天堂
2019,10582299,秀明
2019,70431715,高崎健康福祉
2019,80266642,自治医科
2019,60305670,高知県立
2019,40280127,島根県立
2019,90641580,奈良県立医科
2019,70315323,大分
2019,90813288,広島
2019,30314694,岡山
2019,90401356,東京医科歯科
2019,20282460,千葉
2019,30431597,東北
2019,70779529,防衛医科大学校(医学教育部医学科進学課程及び専門課程、動物実験施設、共同利用研究施設、病院並びに防衛
2019,90310739,西九州
2019,60461539,福岡
2019,50310743,神戸女子
2019,50284120,関西医科
2019,30552559,中部
2019,90802413,金沢医科
2019,50823530,東邦
2019,40791489,聖路加国際
2019,10398688,昭和
2019,60258978,順天堂
2019,30794705,日本保健医療
2019,70320653,高崎健康福祉
2019,30713838,医療創生
2019,30305841,大分県立看護科学
2019,60382363,県立広島
2019,00280131,島根県立
2019,70363108,大阪市立
2019,90279901,山梨県立
2019,70454238,公立小松
2019,30303291,金沢
2019,70433141,日本医療
2019,80151322,国立国際医療研究センター
2019,30432305,日本赤十字広島看護
2019,80382266,兵庫医療
2019,60432499,武庫川女子
2019,70508663,四條畷学園
2019,20549381,摂南
2019,90639296,同志社
2019,60515104,中部
2019,20383094,大東文化
2019,10779010,北里
2019,80412980,群馬医療福祉
2019,20755590,茨城キリスト教
2019,90714759,名桜
2019,20437552,島根県立
2019,60236669,神戸市看護
2019,20333982,福島県立医科
2019,00626559,宮城
2019,00336140,佐賀
2019,90363994,三重
2019,60212669,名古屋
2019,70227247,東都
2019,30405675,北海道
2019,00389488,福岡看護
2019,70585736,日本赤十字九州国際看護
2019,80341238,日本赤十字広島看護
2019,40193990,関西看護医療
2019,20342298,宝塚
2019,30315569,関西医科
2019,70329829,愛知医科
2019,30369607,椙山女学園
2019,30400815,東邦
2019,30459242,聖路加国際
2019,50509958,昭和
2019,50434436,順天堂
2019,30553052,共立女子
2019,20382377,帝京平成
2019,00206161,宮崎県立看護
2019,60516293,長崎県立
2019,10259674,福岡県立
2019,90461342,県立広島
2019,30611313,岡山県立
2019,60331807,和歌山県立医科
2019,50381695,石川県立看護
2019,00291740,埼玉県立
2019,10305849,熊本
2019,80294239,神戸
2019,90412345,浜松医科
2019,40234950,群馬
2019,60295772,武庫川女子
2019,00762816,修文
2019,40459243,東京慈恵会医科
2019,30257159,聖路加国際
2019,70276658,順天堂
2019,80838681,順天堂
2019,40291140,沖縄県立看護
2019,40591178,長崎県立
2019,30270010,新見公立
2019,20802416,大阪府立
2019,40588183,三重県立看護
2019,60148319,愛知県立
2019,10443889,岩手県立
2019,90336412,札幌医科
2019,20185086,長崎
2019,80347541,山口
2019,10533341,名古屋
2019,70555424,東京医科歯科
2019,50438321,千葉
2019,90436014,弘前
2019,00707276,中村学園大学短期大学部
2019,40716049,四国
2019,90571927,中部
2019,70533206,神奈川工科
2019,40520771,聖路加国際
2019,90647033,城西国際
2019,30746772,帝京平成
2019,60610756,自治医科
2019,90433135,東北文化学園
2019,40364260,北海道医療
2019,70412690,福岡県立
2019,80642652,島根県立
2019,70780948,神戸市看護
2019,40249090,大阪府立
2019,40209739,静岡県立
2019,80305268,岩手県立
2019,90806788,鹿児島
2019,30243083,島根
2019,00362343,三重
2019,80515768,椙山女学園
2019,10507370,福井
2019,50431763,東京医科歯科
2019,70455731,弘前
2019,30538583,聖マリア学院
2019,80435130,産業医科
2019,70359876,鳥取看護
2019,80738592,天理医療
2019,30273634,武庫川女子
2019,20642375,東京医療保健
2019,70709493,聖路加国際
2019,40459673,慶應義塾
2019,60294237,共立女子
2019,10323411,東都
2019,50784477,松蔭
2019,00512493,群馬パース
2019,20404882,岩手医科
2019,40557295,名桜
2019,30332977,宮崎県立看護
2019,50352349,福岡県立
2019,70736785,愛媛県立医療技術
2019,20253619,兵庫県立
2019,00813768,長野県看護
2019,40635760,埼玉県立
2019,50305851,鹿児島
2019,90363150,徳島
2019,70264843,山梨
2019,00292615,群馬
2019,60532182,四国
2019,00285355,日本赤十字広島看護
2019,70461184,山陽学園
2019,80751049,関西医療
2019,40599263,新潟青陵
2019,50209946,東京医療保健
2019,50363734,順天堂
2019,70316636,目白
2019,60804870,東京情報
2019,60611423,兵庫県立
2019,30310626,滋賀県立
2019,80405224,愛知県立
2019,60298180,石川県立看護
2019,10803976,宮城
2019,90282201,琉球
2019,30446166,福井
2019,40514138,弘前
2019,00356148,科学警察研究所
2019,80432186,科学警察研究所
2019,40356233,科学警察研究所
2019,10205122,福岡
2019,70309920,福岡
2019,20299085,神戸薬科
2019,60407963,東京医科
2019,00529240,和歌山県立医科
2019,70753763,滋賀医科
2019,90202481,名古屋市立
2019,70562213,長崎
2019,50418802,香川
2019,30722798,鳥取
2019,20335441,神戸
2019,40444715,東京医科歯科
2019,30244586,東京医科歯科
2019,50640538,群馬
2019,50835337,国立病院機構九州医療センター
2019,20510283,広島国際
2019,20511554,畿央
2019,10616121,順天堂
2019,40645470,慶應義塾
2019,40445193,帝京平成
2019,30156674,九州
2019,70301067,大阪
2019,50535573,京都
2019,50270989,名古屋
2019,40422688,山梨
2019,50312492,弘前
2019,30469374,福岡
2019,80290435,名古屋学芸
2019,70627637,慶應義塾
2019,40571518,名古屋市立
2019,90405580,静岡県立
2019,20150279,福島県立医科
2019,30228035,札幌医科
2019,50292587,琉球
2019,10252230,京都
2019,60510344,滋賀医科
2019,70345502,新潟
2019,30595038,東京医科歯科
2019,70632389,北海道
2019,30501126,結核予防会 結核研究所
2019,00389355,福岡
2019,80346709,藤田医科
2019,40366571,日本
2019,90769340,福島県立医科
2019,30295323,琉球
2019,90747015,鹿児島
2019,40835021,大阪
2019,70761443,京都
2019,30236012,浜松医科
2019,50377652,信州
2019,70770030,東京
2019,90835167,福岡市立病院機構福岡市立こども病院
2019,10414286,北海道医療
2019,90248592,産業医科
2019,70542091,三重
2019,60612744,新潟
2019,90639791,杏林
2019,00711318,獨協医科
2019,60419710,大阪市立
2019,70733062,札幌医科
2019,40336160,琉球
2019,40648086,長崎
2019,30718531,岡山
2019,40447339,名古屋
2019,00178469,金沢
2019,10518400,東北
2019,90220722,北海道
2019,60642238,神戸市環境保健研究所
2019,80291219,大阪健康安全基盤研究所
2019,80321868,国立感染症研究所
2019,70446839,国立感染症研究所
2019,40207874,広島文化学園
2019,30594428,神戸学院
2019,10025637,鈴鹿医療科学
2019,90206128,愛知医科
2019,10020794,中部
2019,20150310,和歌山県立医科
2019,20345630,岡山理科
2019,10584344,北海道
2019,10829188,一般社団法人コミュニティヘルス研究機構
2019,40596037,神経研究所
2019,70646778,国立国際医療研究センター
2019,00441676,久留米
2019,60278976,吉備国際
2019,20588470,健康科学
2019,00238552,日本医科
2019,10349904,東邦
2019,20508048,帝京
2019,70550169,東北福祉
2019,00547557,名古屋市立
2019,80618447,岐阜薬科
2019,20750342,佐賀
2019,30379911,広島
2019,60570356,大阪
2019,90378646,京都
2019,50456737,三重
2019,60376374,千葉
2019,40790978,筑波
2019,30632806,東北
2019,30800734,産業医科
2019,00549305,京都薬科
2019,50516094,日本医科
2019,50307427,東京慈恵会医科
2019,10276248,東海
2019,50439254,慶應義塾
2019,90388471,京都府立医科
2019,90816563,名古屋市立
2019,50204160,首都大学東京
2019,60595106,岡山
2019,40570536,大阪
2019,80609090,浜松医科
2019,30257894,岐阜
2019,90401314,東京
2019,60833811,茨城県立医療
2019,80375500,筑波
2019,80285361,神戸女学院
2019,20411506,関西医科
2019,10390048,藤田医科
2019,10217507,新潟医療福祉
2019,10253626,日本体育
2019,80612928,日本
2019,10198723,東邦
2019,30384184,昭和
2019,90436460,福知山公立
2019,50295565,静岡県立
2019,70621803,宮崎
2019,00586901,高知
2019,10335599,岡山
2019,30837894,京都
2019,40740668,東京
2019,70724657,千葉
2019,40757564,埼玉
2019,80579954,東北
2019,20530017,国立病院機構水戸医療センター
2019,90204643,産業医科
2019,60618304,神戸女子
2019,80436980,聖隷クリストファー
2019,70439438,昭和
2019,70591949,東京情報
2019,40632245,国立保健医療科学院
2019,80326420,岡山県立
2019,50382289,奈良県立医科
2019,30378707,名古屋市立
2019,20302292,福島県立医科
2019,50315420,鹿児島
2019,30304207,鳥取
2019,80220573,滋賀医科
2019,90432278,名古屋
2019,80794776,東京
2019,20263303,梅花女子
2019,80382498,大阪歯科
2019,40200141,大阪歯科
2019,10236268,大阪歯科
2019,60240032,鶴見
2019,10313529,鶴見
2019,40638904,神奈川歯科
2019,80382422,九州歯科
2019,10795537,九州歯科
2019,50275442,九州歯科
2019,00191809,京都先端科学
2019,10189251,鹿児島
2019,50529675,島根
2019,50464095,信州
2019,60585719,東京医科歯科
2019,50321823,山形
2019,80291128,東北
2019,50333828,東北
2019,90368704,就実
2019,80368159,大阪歯科
2019,30386841,神奈川歯科
2019,60148004,神奈川歯科
2019,20333619,昭和
